timestamp,sensor_id,location,temperature_celsius,humidity_percent,pressure_hpa,air_quality_aqi,status
2024-01-11 23:00:00,SENSOR_003,Location_D,20.95,78.4,1001.95,52.1,active
2024-01-12 00:00:00,SENSOR_003,Location_D,13.52,97.0,1011.32,52.5,active
2024-01-12 01:00:00,SENSOR_003,Location_D,20.11,85.0,1021.38,35.6,active
2024-01-12 02:00:00,SENSOR_003,Location_D,17.99,,998.94,49.7,active
2024-01-12 03:00:00,SENSOR_003,Location_D,21.86,81.9,1005.08,70.1,active
2024-01-12 04:00:00,SENSOR_003,Location_D,24.24,83.5,1004.41,34.1,active
2024-01-12 05:00:00,SENSOR_003,Location_D,20.66,89.8,1004.84,47.3,active
2024-01-12 06:00:00,SENSOR_003,location_d,21.51,85.9,1000.71,59.1,active
2024-01-12 07:00:00,SENSOR_003,Location_D,24.43,72.6,1023.89,42.5,active
2024-01-12 08:00:00,SENSOR_003,Location_D,28.19,71.0,994.08,80.4,active
2024-01-12 09:00:00,SENSOR_003,Location_D,32.64,76.1,1014.13,65.7,active
2024-01-12 10:00:00,SENSOR_003,Location_D,30.46,63.4,987.14,56.8,active
2024-01-12 11:00:00,SENSOR_003,Location_D,30.81,68.6,999.76,51.3,active
2024-01-12 12:00:00,SENSOR_003,Location_D,,74.1,1025.75,44.1,active
2024-01-12 13:00:00,SENSOR_003,Location_D,29.71,76.5,1011.64,53.3,active
2024-01-12 14:00:00,SENSOR_003,Location_D,31.53,74.4,1016.33,54.2,active
2024-01-12 15:00:00,SENSOR_003,Location_D,82.22,79.1,1018.26,38.7,active
2024-01-12 16:00:00,SENSOR_003,Location_D,28.26,76.6,1024.41,50.6,active
2024-01-12 17:00:00,SENSOR_003,Location_D,26.44,73.7,1006.97,60.6,active
2024-01-12 18:00:00,SENSOR_003,Location_D,27.15,69.9,1026.41,93.5,active
2024-01-12 19:00:00,SENSOR_003,Location_D,23.92,80.3,996.91,72.0,active
2024-01-12 20:00:00,SENSOR_003,Location_D,21.99,73.5,1006.18,47.4,active
2024-01-12 21:00:00,SENSOR_003,Location_D,20.87,83.7,1018.28,54.6,active
2024-01-12 22:00:00,SENSOR_003,Location_D,20.54,84.1,1023.91,90.3,active
2024-01-12 23:00:00,SENSOR_003,Location_D,16.29,91.6,1007.12,29.4,active
2024-01-13 00:00:00,SENSOR_003,Location_D,16.78,82.1,1027.58,75.3,active
2024-01-13 01:00:00,SENSOR_003,Location_D,15.26,90.5,1004.68,44.8,active
2024-01-13 02:00:00,SENSOR_003,Location_D,17.34,91.0,1024.3,59.8,active
2024-01-13 03:00:00,SENSOR_003,Location_D,19.76,79.5,1023.52,64.2,active
2024-01-13 04:00:00,SENSOR_003,Location_D,20.23,78.4,1013.59,57.6,active
2024-01-13 05:00:00,SENSOR_003,Location_D,26.07,75.9,1020.38,61.7,active
2024-01-13 06:00:00,SENSOR_003,Location_D,25.36,73.2,996.04,43.3,active
2024-01-13 07:00:00,SENSOR_003,Location_D,27.33,,1006.23,79.1,active
2024-01-13 08:00:00,SENSOR_003,Location_D,29.71,68.2,1008.0,89.6,active
2024-01-13 09:00:00,SENSOR_003,Location_D,31.17,,1023.42,78.3,active
2024-01-13 10:00:00,SENSOR_003,Location_D,32.96,51.8,996.81,25.8,active
2024-01-13 11:00:00,SENSOR_003,location_d,32.82,70.0,996.61,32.8,active
2024-01-13 12:00:00,SENSOR_003,Location_D,29.86,75.4,1012.56,20.2,active
2024-01-13 13:00:00,SENSOR_003,Location_D,31.53,70.9,1020.96,78.1,active
2024-01-13 14:00:00,SENSOR_003,Location_D,30.39,72.6,1028.61,45.3,active
2024-01-13 15:00:00,SENSOR_003,Location_D,33.06,71.4,1024.82,60.1,active
2024-01-13 16:00:00,SENSOR_003,Location_D,28.96,74.1,1016.27,58.1,active
2024-01-13 17:00:00,SENSOR_003,Location_D,30.13,70.3,1009.97,99.9,active
2024-01-13 18:00:00,SENSOR_003,Location_D,23.13,81.7,1024.61,92.8,active
2024-01-13 19:00:00,SENSOR_003,Location_D,26.13,85.6,1016.7,78.9,active
2024-01-13 20:00:00,SENSOR_003,Location_D,21.41,91.0,1000.62,53.7,active
2024-01-13 21:00:00,SENSOR_003,Location_D,17.64,85.5,1041.89,60.8,active
2024-01-13 22:00:00,SENSOR_003,Location_D,18.96,88.9,1011.36,52.7,active
2024-01-13 23:00:00,SENSOR_003,Location_D,14.9,88.2,1004.6,39.7,active
2024-01-14 00:00:00,SENSOR_003,Location_D,15.85,94.0,1023.32,46.7,active
2024-01-14 01:00:00,SENSOR_003,Location_D,17.12,91.9,1002.62,60.7,active
2024-01-14 02:00:00,SENSOR_003,Location_D,16.93,96.1,1021.18,71.7,active
2024-01-14 03:00:00,SENSOR_003,Location_D,18.86,84.9,1008.74,76.3,active
2024-01-14 04:00:00,SENSOR_003,Location_D,17.96,89.3,1013.91,58.5,active
2024-01-14 05:00:00,SENSOR_003,Location_D,23.85,77.5,1015.91,9.6,active
2024-01-14 06:00:00,SENSOR_003,Location_D,26.9,78.1,1015.27,42.3,active
2024-01-14 07:00:00,SENSOR_003,location_d,26.72,69.6,1004.24,87.2,active
2024-01-14 08:00:00,SENSOR_003,Location_D,29.64,72.2,1021.54,56.7,active
2024-01-14 09:00:00,SENSOR_003,Location_D,35.3,50.7,1014.42,61.7,active
2024-01-14 10:00:00,SENSOR_003,Location_D,30.21,68.1,1021.28,69.5,active
2024-01-14 11:00:00,SENSOR_003,Location_D,34.85,58.8,997.66,51.3,active
2024-01-14 12:00:00,SENSOR_003,Location_D,31.44,62.5,1008.57,66.0,active
2024-01-14 13:00:00,SENSOR_003,Location_D,36.55,65.7,994.43,55.9,active
2024-01-14 14:00:00,SENSOR_003,Location_D,30.88,66.2,1014.02,61.1,active
2024-01-14 15:00:00,SENSOR_003,Location_D,28.8,69.2,1008.05,73.8,active
2024-01-14 16:00:00,SENSOR_003,Location_D,29.7,,1013.03,65.9,active
2024-01-14 17:00:00,SENSOR_003,Location_D,23.57,81.1,993.32,74.8,active
2024-01-14 18:00:00,SENSOR_003,Location_D,25.28,76.3,1033.22,105.1,active
2024-01-14 19:00:00,SENSOR_003,location_d,21.83,84.9,1029.09,71.8,active
2024-01-14 20:00:00,SENSOR_003,Location_D,,74.9,1017.59,84.7,active
2024-01-14 21:00:00,SENSOR_003,Location_D,17.65,85.3,1016.01,34.3,active
2024-01-14 22:00:00,SENSOR_003,Location_D,20.0,79.1,1022.34,78.5,active
2024-01-14 23:00:00,SENSOR_003,Location_D,18.84,88.9,1020.31,49.8,active
2024-01-15 00:00:00,SENSOR_003,Location_D,15.0,89.4,1017.96,57.1,active
2024-01-15 01:00:00,SENSOR_003,Location_D,14.44,92.6,1005.75,58.3,active
2024-01-15 02:00:00,SENSOR_003,Location_D,18.84,74.4,1011.16,57.4,active
2024-01-15 03:00:00,SENSOR_003,Location_D,17.44,92.6,1013.67,69.3,active
2024-01-15 04:00:00,SENSOR_003,Location_D,20.22,82.3,1009.95,59.2,active
2024-01-15 05:00:00,SENSOR_003,Location_D,22.57,79.8,1026.84,81.8,active
2024-01-15 06:00:00,SENSOR_003,Location_D,26.79,74.4,1019.77,52.6,active
2024-01-15 07:00:00,SENSOR_003,Location_D,29.57,70.1,1007.91,78.2,active
2024-01-15 08:00:00,SENSOR_003,Location_D,28.58,68.4,1002.65,54.3,active
2024-01-15 09:00:00,SENSOR_003,Location_D,31.07,74.5,1013.53,74.4,active
2024-01-15 10:00:00,SENSOR_003,Location_D,33.19,63.1,988.46,62.5,active
2024-01-15 11:00:00,SENSOR_003,Location_D,34.61,62.1,995.0,47.4,active
2024-01-15 12:00:00,SENSOR_003,Location_D,29.39,68.1,1005.27,54.1,active
2024-01-15 13:00:00,SENSOR_003,Location_D,31.32,71.6,1017.45,64.7,active
2024-01-15 14:00:00,SENSOR_003,Location_D,31.73,73.7,1025.46,42.6,active
2024-01-15 15:00:00,SENSOR_003,Location_D,29.58,70.5,1004.41,57.2,active
2024-01-15 16:00:00,SENSOR_003,Location_D,27.63,65.8,1016.94,46.8,active
2024-01-15 17:00:00,SENSOR_003,Location_D,21.81,83.1,1003.52,70.9,active
2024-01-15 18:00:00,SENSOR_003,Location_D,25.18,81.7,1015.68,93.0,active
2024-01-15 19:00:00,SENSOR_003,Location_D,25.22,76.4,1001.6,66.7,active
2024-01-15 20:00:00,SENSOR_003,Location_D,24.53,77.7,1007.15,61.2,active
2024-01-15 21:00:00,SENSOR_003,Location_D,19.42,94.7,1015.49,52.5,active
2024-01-15 22:00:00,SENSOR_003,Location_D,15.99,99.9,1022.74,38.5,active
2024-01-15 23:00:00,SENSOR_003,Location_D,18.79,92.7,1005.67,43.6,active
2024-01-16 00:00:00,SENSOR_003,Location_D,19.96,97.0,1010.34,68.9,active
2024-01-16 01:00:00,SENSOR_003,Location_D,16.85,90.4,1015.13,56.9,active
2024-01-16 02:00:00,SENSOR_003,Location_D,20.32,83.0,1026.27,43.2,active
2024-01-16 03:00:00,SENSOR_003,Location_D,16.86,86.0,1000.85,53.6,active
2024-01-16 04:00:00,SENSOR_003,Location_D,16.76,86.4,1025.94,49.7,active
2024-01-16 05:00:00,SENSOR_003,location_d,24.21,76.6,1018.04,63.5,active
2024-01-16 06:00:00,SENSOR_003,Location_D,,79.1,1034.39,63.5,active
2024-01-16 07:00:00,SENSOR_003,Location_D,27.61,71.0,1013.58,79.1,active
2024-01-16 08:00:00,SENSOR_003,Location_D,31.45,74.2,1024.32,77.2,active
2024-01-16 09:00:00,SENSOR_003,Location_D,28.9,74.3,1004.19,85.5,active
2024-01-16 10:00:00,SENSOR_003,Location_D,32.63,64.6,1013.16,28.3,active
2024-01-16 11:00:00,SENSOR_003,Location_D,34.58,52.4,1007.73,41.8,active
2024-01-16 12:00:00,SENSOR_003,Location_D,30.85,67.8,1010.72,84.8,active
2024-01-16 13:00:00,SENSOR_003,Location_D,33.49,64.3,1013.58,31.1,active
2024-01-16 14:00:00,SENSOR_003,Location_D,32.04,62.6,1022.2,49.8,active
2024-01-16 15:00:00,SENSOR_003,Location_D,31.68,72.1,1031.37,50.6,maintenance
2024-01-16 16:00:00,SENSOR_003,Location_D,30.94,63.3,1010.46,48.8,active
2024-01-16 17:00:00,SENSOR_003,Location_D,29.61,75.6,1013.31,85.4,active
2024-01-16 18:00:00,SENSOR_003,Location_D,28.35,73.6,1009.26,79.4,active
2024-01-16 19:00:00,SENSOR_003,Location_D,22.6,89.1,1031.81,46.9,active
2024-01-16 20:00:00,SENSOR_003,Location_D,21.78,83.5,1005.96,43.3,active
2024-01-16 21:00:00,SENSOR_003,Location_D,24.62,78.7,1019.65,51.3,active
2024-01-16 22:00:00,SENSOR_003,Location_D,15.87,89.4,1031.34,47.4,active
2024-01-16 23:00:00,SENSOR_003,Location_D,14.69,99.3,1010.77,75.6,active
2024-01-17 00:00:00,SENSOR_003,Location_D,21.0,78.3,1023.39,48.1,active
2024-01-17 01:00:00,SENSOR_003,Location_D,16.41,82.4,1014.62,34.5,active
2024-01-17 02:00:00,SENSOR_003,Location_D,17.72,79.9,1007.21,49.3,active
2024-01-17 03:00:00,SENSOR_003,location_d,22.03,78.9,1004.55,59.3,active
2024-01-17 04:00:00,SENSOR_003,Location_D,21.78,,1019.2,48.7,active
2024-01-17 05:00:00,SENSOR_003,Location_D,22.27,80.7,1020.82,57.8,active
2024-01-17 06:00:00,SENSOR_003,Location_D,,68.3,1016.82,41.5,active
2024-01-17 07:00:00,SENSOR_003,Location_D,29.51,,1003.98,64.8,active
2024-01-17 08:00:00,SENSOR_003,Location_D,,76.9,1018.93,52.6,active
2024-01-17 09:00:00,SENSOR_003,Location_D,33.97,65.7,1006.67,79.0,active
2024-01-17 10:00:00,SENSOR_003,Location_D,35.5,54.5,1019.77,45.4,active
2024-01-17 11:00:00,SENSOR_003,Location_D,32.22,65.1,1010.74,35.1,active
2024-01-17 12:00:00,SENSOR_003,Location_D,36.44,60.3,1006.57,41.4,active
2024-01-17 13:00:00,SENSOR_003,Location_D,33.41,70.2,1018.33,54.3,active
2024-01-17 14:00:00,SENSOR_003,Location_D,34.66,66.1,1002.51,65.4,active
2024-01-17 15:00:00,SENSOR_003,Location_D,33.01,70.2,1022.13,52.6,active
2024-01-17 16:00:00,SENSOR_003,Location_D,28.16,79.1,1018.32,26.5,active
2024-01-17 17:00:00,SENSOR_003,Location_D,27.24,78.1,1021.72,85.3,active
2024-01-17 18:00:00,SENSOR_003,Location_D,24.38,79.9,1018.95,79.4,active
2024-01-17 19:00:00,SENSOR_003,Location_D,68.95,81.4,1004.33,62.9,active
2024-01-17 20:00:00,SENSOR_003,Location_D,24.16,72.2,1008.26,56.7,active
2024-01-17 21:00:00,SENSOR_003,Location_D,19.47,84.8,997.4,36.7,active
2024-01-17 22:00:00,SENSOR_003,Location_D,21.42,75.7,1005.48,55.3,active
2024-01-17 23:00:00,SENSOR_003,Location_D,14.22,95.2,1000.65,72.5,active
2024-01-18 00:00:00,SENSOR_003,Location_D,19.04,87.1,1026.3,73.1,active
2024-01-18 01:00:00,SENSOR_003,Location_D,22.88,84.8,1010.38,54.8,active
2024-01-18 02:00:00,SENSOR_003,Location_D,16.63,95.4,1028.1,58.9,active
2024-01-18 03:00:00,SENSOR_003,Location_D,20.34,78.1,1020.06,42.4,active
2024-01-18 04:00:00,SENSOR_003,Location_D,24.6,86.1,1035.51,39.5,maintenance
2024-01-18 05:00:00,SENSOR_003,Location_D,23.21,72.5,1013.95,58.8,active
2024-01-18 06:00:00,SENSOR_003,location_d,26.71,65.8,1039.66,41.1,active
2024-01-18 07:00:00,SENSOR_003,Location_D,27.34,71.9,1022.87,74.0,active
2024-01-18 08:00:00,SENSOR_003,Location_D,31.01,66.1,989.22,76.2,active
2024-01-18 09:00:00,SENSOR_003,Location_D,,71.3,987.94,80.3,active
2024-01-18 10:00:00,SENSOR_003,Location_D,32.5,60.2,1010.82,50.8,active
2024-01-18 11:00:00,SENSOR_003,location_d,29.44,65.2,1008.63,43.4,active
2024-01-18 12:00:00,SENSOR_003,Location_D,32.94,69.7,1005.99,61.0,active
2024-01-18 13:00:00,SENSOR_003,Location_D,32.56,67.2,1020.64,59.5,maintenance
2024-01-18 14:00:00,SENSOR_003,location_d,32.65,71.0,1006.85,46.6,active
2024-01-18 15:00:00,SENSOR_003,Location_D,29.77,72.7,1017.2,75.6,active
2024-01-18 16:00:00,SENSOR_003,Location_D,28.9,60.1,1014.6,16.4,active
2024-01-18 17:00:00,SENSOR_003,location_d,24.48,81.2,1026.16,103.0,active
2024-01-18 18:00:00,SENSOR_003,Location_D,23.19,83.3,1009.8,91.5,active
2024-01-18 19:00:00,SENSOR_003,Location_D,26.14,78.8,1009.36,93.3,active
2024-01-18 20:00:00,SENSOR_003,Location_D,23.06,70.7,1023.74,70.2,active
2024-01-18 21:00:00,SENSOR_003,location_d,19.76,83.8,1002.35,69.2,active
2024-01-18 22:00:00,SENSOR_003,Location_D,18.66,88.2,1026.78,55.6,active
2024-01-18 23:00:00,SENSOR_003,Location_D,18.37,89.4,1024.31,46.0,active
2024-01-19 00:00:00,SENSOR_003,Location_D,18.08,88.5,1016.58,31.7,active
2024-01-19 01:00:00,SENSOR_003,Location_D,18.89,92.8,1016.0,62.7,active
2024-01-19 02:00:00,SENSOR_003,Location_D,15.85,89.1,1027.36,43.6,active
2024-01-19 03:00:00,SENSOR_003,Location_D,18.21,80.9,997.78,55.6,active
2024-01-19 04:00:00,SENSOR_003,location_d,19.27,79.5,1002.08,42.1,active
2024-01-19 05:00:00,SENSOR_003,Location_D,19.16,85.2,998.59,51.9,active
2024-01-19 06:00:00,SENSOR_003,Location_D,26.71,73.3,1022.92,48.1,active
2024-01-19 07:00:00,SENSOR_003,Location_D,,76.7,995.83,94.0,active
2024-01-19 08:00:00,SENSOR_003,Location_D,29.86,74.3,1027.9,81.0,active
2024-01-19 09:00:00,SENSOR_003,Location_D,30.87,76.2,1011.04,88.6,active
2024-01-19 10:00:00,SENSOR_003,Location_D,31.68,72.0,1004.96,39.8,active
2024-01-19 11:00:00,SENSOR_003,Location_D,35.82,64.2,1008.67,69.3,active
2024-01-19 12:00:00,SENSOR_003,location_d,33.73,63.4,1014.05,50.8,active
2024-01-19 13:00:00,SENSOR_003,location_d,31.87,70.2,1022.02,33.8,active
2024-01-19 14:00:00,SENSOR_003,Location_D,33.05,63.1,1017.93,40.8,active
2024-01-19 15:00:00,SENSOR_003,location_d,30.6,62.8,1016.03,44.0,active
2024-01-19 16:00:00,SENSOR_003,Location_D,93.58,67.9,1005.73,0.0,active
2024-01-19 17:00:00,SENSOR_003,Location_D,29.11,67.2,1017.36,72.3,active
2024-01-19 18:00:00,SENSOR_003,Location_D,26.93,,1009.4,76.6,active
2024-01-19 19:00:00,SENSOR_003,location_d,20.32,81.9,1005.66,95.9,active
2024-01-19 20:00:00,SENSOR_003,location_d,21.26,88.7,1030.74,41.5,active
2024-01-19 21:00:00,SENSOR_003,Location_D,17.58,88.7,1016.2,48.5,active
2024-01-19 22:00:00,SENSOR_003,Location_D,15.86,91.5,995.38,42.8,active
2024-01-19 23:00:00,SENSOR_003,Location_D,15.53,86.0,1007.69,53.2,active
2024-01-20 00:00:00,SENSOR_003,Location_D,17.05,95.3,1024.02,29.2,active
2024-01-20 01:00:00,SENSOR_003,location_d,17.14,99.7,1027.44,64.2,active
2024-01-20 02:00:00,SENSOR_003,Location_D,17.68,93.2,1007.3,65.2,active
2024-01-20 03:00:00,SENSOR_003,Location_D,18.66,90.6,1000.17,34.4,active
2024-01-20 04:00:00,SENSOR_003,Location_D,18.09,96.5,1005.64,63.7,active
2024-01-20 05:00:00,SENSOR_003,Location_D,23.87,85.1,1025.63,32.5,active
2024-01-20 06:00:00,SENSOR_003,Location_D,26.79,76.1,1012.81,72.1,active
2024-01-20 07:00:00,SENSOR_003,Location_D,26.86,71.1,1013.01,74.5,active
2024-01-20 08:00:00,SENSOR_003,Location_D,27.13,64.7,1014.89,83.2,active
2024-01-20 09:00:00,SENSOR_003,Location_D,30.74,70.7,1007.94,54.6,active
2024-01-20 10:00:00,SENSOR_003,Location_D,31.9,58.9,1019.93,52.5,active
2024-01-20 11:00:00,SENSOR_003,Location_D,33.71,63.6,1007.2,74.9,active
2024-01-20 12:00:00,SENSOR_003,Location_D,31.43,70.0,1013.78,73.8,active
2024-01-20 13:00:00,SENSOR_003,Location_D,30.45,79.4,1001.9,40.8,active
2024-01-20 14:00:00,SENSOR_003,location_d,32.43,69.5,1001.61,51.5,active
2024-01-20 15:00:00,SENSOR_003,Location_D,30.52,,1002.67,52.4,active
2024-01-20 16:00:00,SENSOR_003,Location_D,28.71,64.8,1025.86,57.1,active
2024-01-20 17:00:00,SENSOR_003,location_d,23.03,69.3,1023.05,100.5,active
2024-01-20 18:00:00,SENSOR_003,Location_D,25.28,75.9,1004.42,108.2,active
2024-01-20 19:00:00,SENSOR_003,Location_D,23.34,86.3,1001.19,55.7,active
2024-01-20 20:00:00,SENSOR_003,Location_D,21.62,83.6,1010.82,48.1,active
2024-01-20 21:00:00,SENSOR_003,Location_D,19.54,96.6,1023.59,52.3,active
2024-01-20 22:00:00,SENSOR_003,Location_D,17.97,85.3,1010.86,56.6,active
2024-01-20 23:00:00,SENSOR_003,Location_D,16.45,91.0,1009.9,38.9,active
2024-01-21 00:00:00,SENSOR_003,Location_D,17.2,88.0,1006.32,74.9,active
2024-01-21 01:00:00,SENSOR_003,Location_D,21.78,69.5,1013.92,39.3,active
2024-01-21 02:00:00,SENSOR_003,Location_D,18.6,88.8,1006.53,87.8,active
2024-01-21 03:00:00,SENSOR_003,Location_D,16.45,82.6,1025.09,44.2,active
2024-01-21 04:00:00,SENSOR_003,Location_D,23.28,80.8,1003.4,60.5,maintenance
2024-01-21 05:00:00,SENSOR_003,Location_D,23.23,74.3,993.7,38.3,active
2024-01-21 06:00:00,SENSOR_003,Location_D,23.03,76.3,1017.18,34.8,active
2024-01-21 07:00:00,SENSOR_003,Location_D,27.48,78.4,1006.58,76.4,active
2024-01-21 08:00:00,SENSOR_003,Location_D,30.25,61.9,1032.18,59.5,active
2024-01-21 09:00:00,SENSOR_003,Location_D,31.83,73.4,1021.03,75.5,active
2024-01-21 10:00:00,SENSOR_003,Location_D,32.58,62.9,1034.64,34.1,active
2024-01-21 11:00:00,SENSOR_003,Location_D,29.7,60.1,1010.8,55.9,active
2024-01-21 12:00:00,SENSOR_003,location_d,34.58,,1004.88,61.2,active
2024-01-21 13:00:00,SENSOR_003,Location_D,32.28,68.5,1020.46,46.9,active
2024-01-21 14:00:00,SENSOR_003,Location_D,30.5,72.6,1011.79,66.0,active
2024-01-21 15:00:00,SENSOR_003,Location_D,32.34,73.3,1003.26,43.3,active
2024-01-21 16:00:00,SENSOR_003,Location_D,27.01,74.6,1021.34,53.6,active
2024-01-21 17:00:00,SENSOR_003,Location_D,27.66,80.4,1008.97,81.1,active
2024-01-21 18:00:00,SENSOR_003,Location_D,20.37,80.7,1013.89,80.8,active
2024-01-21 19:00:00,SENSOR_003,Location_D,23.74,78.5,1005.35,57.6,active
2024-01-21 20:00:00,SENSOR_003,Location_D,22.56,90.2,1014.01,33.3,active
2024-01-21 21:00:00,SENSOR_003,Location_D,18.42,85.4,1015.15,59.7,active
2024-01-21 22:00:00,SENSOR_003,Location_D,14.87,89.1,1006.06,43.1,active
2024-01-21 23:00:00,SENSOR_003,Location_D,17.31,,1021.88,47.0,active
2024-01-22 00:00:00,SENSOR_003,Location_D,11.62,97.2,1031.08,51.4,active
2024-01-22 01:00:00,SENSOR_003,Location_D,,91.5,1001.26,41.8,active
2024-01-22 02:00:00,SENSOR_003,Location_D,18.28,89.2,1010.55,53.7,active
2024-01-22 03:00:00,SENSOR_003,Location_D,20.96,82.5,1016.87,54.3,active
2024-01-22 04:00:00,SENSOR_003,Location_D,19.96,85.4,1022.55,48.1,active
2024-01-22 05:00:00,SENSOR_003,Location_D,23.72,87.7,1022.31,51.0,active
2024-01-22 06:00:00,SENSOR_003,Location_D,27.58,77.1,999.17,52.3,active
2024-01-22 07:00:00,SENSOR_003,Location_D,27.85,73.3,1005.72,83.6,active
2024-01-22 08:00:00,SENSOR_003,Location_D,29.74,77.9,996.14,77.7,active
2024-01-22 09:00:00,SENSOR_003,Location_D,29.94,68.0,1013.98,62.5,active
2024-01-22 10:00:00,SENSOR_003,Location_D,32.87,70.8,988.94,42.0,active
2024-01-22 11:00:00,SENSOR_003,Location_D,29.35,68.6,1012.33,42.0,active
2024-01-22 12:00:00,SENSOR_003,Location_D,31.54,66.7,1012.5,31.5,active
2024-01-22 13:00:00,SENSOR_003,Location_D,32.33,62.2,1004.49,25.0,active
2024-01-22 14:00:00,SENSOR_003,Location_D,29.5,72.3,1008.35,24.9,active
2024-01-22 15:00:00,SENSOR_003,Location_D,28.73,68.2,1019.3,60.7,active
2024-01-22 16:00:00,SENSOR_003,Location_D,29.08,69.1,1009.85,44.2,active
2024-01-22 17:00:00,SENSOR_003,Location_D,25.4,76.7,1018.57,90.7,active
2024-01-22 18:00:00,SENSOR_003,Location_D,24.77,73.7,1020.61,79.6,active
2024-01-22 19:00:00,SENSOR_003,Location_D,26.03,83.0,1010.36,75.4,active
2024-01-22 20:00:00,SENSOR_003,location_d,22.93,79.8,1013.25,64.1,active
2024-01-22 21:00:00,SENSOR_003,Location_D,16.43,90.9,997.84,51.2,active
2024-01-22 22:00:00,SENSOR_003,Location_D,19.5,90.3,1011.55,35.0,active
2024-01-22 23:00:00,SENSOR_003,Location_D,15.67,85.6,1013.47,63.5,active
2024-01-23 00:00:00,SENSOR_003,Location_D,15.18,97.4,1008.13,33.5,active
2024-01-23 01:00:00,SENSOR_003,location_d,17.5,85.3,1017.07,73.4,active
2024-01-23 02:00:00,SENSOR_003,location_d,21.02,83.0,1023.64,28.1,active
2024-01-23 03:00:00,SENSOR_003,Location_D,19.3,91.7,1013.82,30.0,active
2024-01-23 04:00:00,SENSOR_003,Location_D,,83.3,1012.19,37.7,active
2024-01-23 05:00:00,SENSOR_003,Location_D,23.16,78.7,1015.43,44.0,active
2024-01-23 06:00:00,SENSOR_003,location_d,21.63,84.2,1025.66,41.5,active
2024-01-23 07:00:00,SENSOR_003,Location_D,26.74,83.8,997.08,83.3,maintenance
2024-01-23 08:00:00,SENSOR_003,Location_D,29.56,64.1,1008.1,120.4,active
2024-01-23 09:00:00,SENSOR_003,Location_D,33.34,68.6,1011.1,72.5,active
2024-01-23 10:00:00,SENSOR_003,Location_D,32.88,63.7,1003.52,42.6,active
2024-01-23 11:00:00,SENSOR_003,Location_D,34.84,65.6,1003.57,28.4,active
2024-01-23 12:00:00,SENSOR_003,location_d,29.87,69.9,1019.06,39.2,active
2024-01-23 13:00:00,SENSOR_003,Location_D,29.81,69.6,1020.17,27.0,active
2024-01-23 14:00:00,SENSOR_003,Location_D,34.94,66.1,1003.32,18.4,active
2024-01-23 15:00:00,SENSOR_003,Location_D,31.46,69.6,1002.69,79.8,active
2024-01-23 16:00:00,SENSOR_003,location_d,26.1,70.8,1020.08,36.4,active
2024-01-23 17:00:00,SENSOR_003,location_d,25.24,78.3,1018.81,82.2,active
2024-01-23 18:00:00,SENSOR_003,Location_D,28.14,78.8,1010.31,76.4,active
2024-01-23 19:00:00,SENSOR_003,Location_D,26.99,82.0,1009.11,73.2,active
2024-01-23 20:00:00,SENSOR_003,Location_D,19.1,88.5,1014.37,58.6,active
2024-01-23 21:00:00,SENSOR_003,Location_D,18.25,90.1,1005.31,24.2,active
2024-01-23 22:00:00,SENSOR_003,Location_D,24.41,75.4,1009.27,50.9,active
2024-01-23 23:00:00,SENSOR_003,Location_D,19.01,92.1,1012.35,32.5,active
2024-01-24 00:00:00,SENSOR_003,Location_D,14.6,92.0,1014.32,29.1,active
2024-01-24 01:00:00,SENSOR_003,Location_D,16.46,89.5,1019.63,71.8,active
2024-01-24 02:00:00,SENSOR_003,Location_D,18.66,82.7,1012.07,46.6,active
2024-01-24 03:00:00,SENSOR_003,Location_D,17.07,92.0,1006.05,62.7,active
2024-01-24 04:00:00,SENSOR_003,Location_D,21.07,85.7,1000.5,22.2,active
2024-01-24 05:00:00,SENSOR_003,Location_D,23.76,74.4,1009.07,34.3,active
2024-01-24 06:00:00,SENSOR_003,Location_D,25.82,79.4,1017.32,52.1,active
2024-01-24 07:00:00,SENSOR_003,Location_D,24.67,79.8,1023.24,69.5,active
2024-01-24 08:00:00,SENSOR_003,Location_D,29.01,67.1,994.74,96.0,active
2024-01-24 09:00:00,SENSOR_003,Location_D,31.39,62.9,1005.86,69.3,active
2024-01-24 10:00:00,SENSOR_003,Location_D,29.13,72.6,1009.55,39.0,active
2024-01-24 11:00:00,SENSOR_003,Location_D,32.84,64.4,1022.3,31.6,active
2024-01-24 12:00:00,SENSOR_003,Location_D,32.59,67.8,1012.79,40.6,active
2024-01-24 13:00:00,SENSOR_003,Location_D,34.55,66.0,1020.79,0.1,active
2024-01-24 14:00:00,SENSOR_003,Location_D,32.23,70.6,1022.58,49.4,active
2024-01-24 15:00:00,SENSOR_003,location_d,,67.5,1010.83,61.4,active
2024-01-24 16:00:00,SENSOR_003,Location_D,26.27,82.7,1028.36,50.2,active
2024-01-24 17:00:00,SENSOR_003,Location_D,30.84,73.8,1005.1,81.9,active
2024-01-24 18:00:00,SENSOR_003,Location_D,26.8,78.4,1010.51,78.3,active
2024-01-24 19:00:00,SENSOR_003,Location_D,22.83,78.2,1028.99,52.8,active
2024-01-24 20:00:00,SENSOR_003,Location_D,20.85,83.8,1033.65,49.1,active
2024-01-24 21:00:00,SENSOR_003,Location_D,20.82,78.3,1013.4,25.6,active
2024-01-24 22:00:00,SENSOR_003,Location_D,18.45,85.6,1002.62,26.7,active
